date,open,high,low,close,volume,bid_open,bid_high,bid_low,bid_close,ask_open,ask_high,ask_low,ask_close,spread,spread_pct
2025-03-14 11:00:00+00:00,1.08949,1.09097,1.08877,1.08968,17340,1.08941,1.0909,1.0887,1.0896,1.08957,1.09104,1.08884,1.08976,0.00016000000000016001,0.01468320974966596
2025-03-14 12:00:00+00:00,1.08968,1.09115,1.08901,1.08947,10109,1.08961,1.09107,1.08893,1.08939,1.08976,1.09123,1.08909,1.08955,0.00015999999999993797,0.014686040001095762
2025-03-14 13:00:00+00:00,1.08946,1.08981,1.08703,1.08744,11753,1.08939,1.08974,1.08694,1.08734,1.08954,1.08989,1.0871,1.08755,0.00021000000000004349,0.01931141028470936
2025-03-14 14:00:00+00:00,1.08744,1.08866,1.08656,1.0878,14382,1.08734,1.08857,1.08648,1.08772,1.08754,1.08874,1.08663,1.08788,0.00015999999999993797,0.014708586137151864
2025-03-14 15:00:00+00:00,1.08779,1.08868,1.08669,1.08715,12119,1.08772,1.0886,1.08661,1.08708,1.08786,1.08875,1.08676,1.08722,0.000140000000000029,0.01287770776801996
2025-03-14 16:00:00+00:00,1.08716,1.089,1.08704,1.08831,7436,1.08708,1.08891,1.08696,1.08823,1.08724,1.08908,1.08712,1.08839,0.00015999999999993797,0.014701693451308723
2025-03-14 17:00:00+00:00,1.08832,1.08881,1.08791,1.08824,5268,1.08823,1.08873,1.08783,1.08816,1.0884,1.08889,1.08799,1.08831,0.0001500000000000945,0.013783724178498722
2025-03-14 18:00:00+00:00,1.08823,1.08864,1.08734,1.08802,4777,1.08815,1.08857,1.08726,1.08795,1.08831,1.08873,1.08743,1.08809,0.000140000000000029,0.012867410525544475
2025-03-14 19:00:00+00:00,1.08802,1.08846,1.08784,1.08831,3461,1.08794,1.08839,1.08777,1.08823,1.08809,1.08854,1.08792,1.08839,0.00015999999999993797,0.014701693451308723
2025-03-14 20:00:00+00:00,1.0883,1.08858,1.08772,1.08789,1794,1.08823,1.08849,1.08739,1.08748,1.08837,1.08867,1.08799,1.0883,0.0008200000000000429,0.07537526772008595
2025-03-16 21:00:00+00:00,1.08812,1.0882,1.08784,1.08812,627,1.0878,1.08807,1.08762,1.08798,1.08843,1.08843,1.088,1.08826,0.000280000000000058,0.025732455979125282
2025-03-16 22:00:00+00:00,1.08813,1.08855,1.08748,1.08816,1806,1.08798,1.08846,1.08739,1.08808,1.08828,1.08864,1.08757,1.08823,0.0001500000000000945,0.01378473753860595
2025-03-16 23:00:00+00:00,1.08818,1.08852,1.08793,1.08796,1865,1.08809,1.08844,1.08785,1.08789,1.08826,1.08861,1.08801,1.08804,0.00014999999999987246,0.013787271590855587
2025-03-17 00:00:00+00:00,1.08797,1.08829,1.08756,1.08796,2776,1.08789,1.08821,1.08748,1.08788,1.08805,1.08838,1.08763,1.08804,0.00015999999999993797,0.014706423030252765
2025-03-17 01:00:00+00:00,1.08796,1.08904,1.08743,1.0883,4497,1.08789,1.08896,1.08735,1.08823,1.08804,1.08913,1.0875,1.08838,0.00014999999999987246,0.013782964256167643
2025-03-17 02:00:00+00:00,1.08828,1.08859,1.08794,1.08814,3000,1.0882,1.08852,1.08787,1.08807,1.08835,1.08866,1.08802,1.08822,0.00014999999999987246,0.013784990901894284
2025-03-17 03:00:00+00:00,1.08812,1.08863,1.08769,1.08835,2561,1.08805,1.08855,1.08761,1.08828,1.0882,1.08872,1.08777,1.08842,0.000140000000000029,0.0128635089814884
2025-03-17 04:00:00+00:00,1.08834,1.0894,1.08777,1.08822,3419,1.08826,1.08931,1.0877,1.08813,1.08842,1.08948,1.08784,1.0883,0.00017000000000000348,0.015621841171822195
2025-03-17 05:00:00+00:00,1.08822,1.08822,1.08738,1.08777,2947,1.08814,1.08814,1.0873,1.08769,1.0883,1.08831,1.08745,1.08785,0.00015999999999993797,0.014708991790538254
2025-03-17 06:00:00+00:00,1.08778,1.08844,1.08734,1.08778,3903,1.08771,1.08836,1.08727,1.0877,1.08786,1.08853,1.08741,1.08787,0.00017000000000000348,0.015628160105904086
2025-03-17 07:00:00+00:00,1.08777,1.08846,1.08686,1.08764,7368,1.08769,1.08837,1.08678,1.08756,1.08785,1.08854,1.08694,1.08771,0.00014999999999987246,0.013791328012933734
2025-03-17 08:00:00+00:00,1.08763,1.0887,1.08706,1.08838,9509,1.08755,1.08862,1.08699,1.0883,1.08771,1.08878,1.08713,1.08846,0.00015999999999993797,0.014700747900543742
2025-03-17 09:00:00+00:00,1.0884,1.09006,1.0877,1.09,7928,1.08832,1.08997,1.08762,1.08992,1.08849,1.09014,1.08777,1.09008,0.00015999999999993797,0.014678899082563115
2025-03-17 10:00:00+00:00,1.09,1.09098,1.08964,1.09078,6089,1.08991,1.09091,1.08957,1.09071,1.09008,1.09105,1.08971,1.09086,0.00014999999999987246,0.01375162727588262
2025-03-17 11:00:00+00:00,1.09079,1.0912,1.08962,1.09021,5482,1.09071,1.09112,1.08954,1.09013,1.09087,1.09128,1.08969,1.09029,0.00015999999999993797,0.014676071582533456
2025-03-17 12:00:00+00:00,1.09023,1.09094,1.08874,1.09019,13637,1.09015,1.09083,1.08866,1.09011,1.09031,1.09106,1.08883,1.09027,0.00016000000000016001,0.0146763408213394
2025-03-17 13:00:00+00:00,1.09019,1.09066,1.08972,1.09048,10731,1.09012,1.09058,1.08964,1.0904,1.09026,1.09073,1.0898,1.09055,0.00014999999999987246,0.013755410461436475
2025-03-17 14:00:00+00:00,1.09049,1.09188,1.09022,1.09162,10178,1.09042,1.0918,1.09014,1.09154,1.09056,1.09195,1.09029,1.0917,0.00015999999999993797,0.01465711511331214
2025-03-17 15:00:00+00:00,1.0916,1.09299,1.09158,1.09215,8579,1.09153,1.09291,1.0915,1.09207,1.09167,1.09307,1.09166,1.09223,0.00015999999999993797,0.01465000228905718
2025-03-17 16:00:00+00:00,1.09216,1.09264,1.09145,1.09212,6058,1.09209,1.09256,1.09137,1.09204,1.09223,1.09271,1.09152,1.0922,0.00016000000000016001,0.014650404717444972
2025-03-17 17:00:00+00:00,1.09212,1.0924,1.09116,1.0914,5347,1.09205,1.09231,1.09109,1.09133,1.0922,1.09248,1.09124,1.09147,0.000140000000000029,0.012827560930917078
2025-03-17 18:00:00+00:00,1.0914,1.09266,1.09128,1.09254,5116,1.09133,1.09258,1.0912,1.09246,1.09148,1.09273,1.09136,1.09263,0.00017000000000000348,0.015560071027148065
2025-03-17 19:00:00+00:00,1.09255,1.09256,1.09184,1.09206,3919,1.09247,1.09249,1.09176,1.09198,1.09263,1.09263,1.09192,1.09214,0.00016000000000016001,0.014651209640510596
2025-03-17 20:00:00+00:00,1.09206,1.09277,1.09205,1.09226,1913,1.09199,1.09269,1.09197,1.09218,1.09214,1.09286,1.09212,1.09234,0.00016000000000016001,0.014648526907527513
2025-03-17 21:00:00+00:00,1.09224,1.09236,1.09186,1.09232,456,1.0921,1.09219,1.09172,1.09215,1.09238,1.09254,1.09199,1.09249,0.00034000000000000696,0.03112640984327001
2025-03-17 22:00:00+00:00,1.0923,1.09231,1.09192,1.09215,804,1.09215,1.09222,1.09184,1.09208,1.09245,1.09245,1.09201,1.09222,0.000140000000000029,0.012818752002932655
2025-03-17 23:00:00+00:00,1.09216,1.09219,1.09182,1.09182,1149,1.09209,1.09212,1.09173,1.09174,1.09223,1.09226,1.0919,1.0919,0.00016000000000016001,0.014654430217449763
2025-03-18 00:00:00+00:00,1.09182,1.09212,1.0915,1.0916,2741,1.09174,1.09204,1.09143,1.09153,1.09189,1.0922,1.09158,1.09168,0.0001500000000000945,0.013741297178462305
2025-03-18 01:00:00+00:00,1.09159,1.09192,1.09122,1.09134,3326,1.09151,1.09184,1.09115,1.09126,1.09167,1.092,1.0913,1.09143,0.00017000000000000348,0.015577180347096549
2025-03-18 02:00:00+00:00,1.09135,1.09162,1.0908,1.09088,3284,1.09127,1.09154,1.09073,1.0908,1.09143,1.09169,1.09087,1.09095,0.0001500000000000945,0.013750366676453367
2025-03-18 03:00:00+00:00,1.09087,1.09112,1.09064,1.09084,1930,1.0908,1.09104,1.09055,1.09077,1.09094,1.0912,1.09072,1.09092,0.00014999999999987246,0.013750870888477911
2025-03-18 04:00:00+00:00,1.09085,1.09116,1.09079,1.0911,1743,1.09077,1.09108,1.09071,1.09102,1.09093,1.09125,1.09087,1.09119,0.00017000000000000348,0.0155806067271564
2025-03-18 05:00:00+00:00,1.09112,1.09134,1.09074,1.0908,1978,1.09104,1.09126,1.09065,1.09072,1.09119,1.09142,1.09082,1.09087,0.0001500000000000945,0.013751375137522417
2025-03-18 06:00:00+00:00,1.09081,1.09214,1.09036,1.09209,4019,1.09074,1.09206,1.09028,1.09202,1.09088,1.09223,1.09043,1.09216,0.000140000000000029,0.012819456271921634
