date,open,high,low,close,volume,bid_open,bid_high,bid_low,bid_close,ask_open,ask_high,ask_low,ask_close,spread,spread_pct
2025-03-14 12:00:00+00:00,0.57266,0.57425,0.57266,0.57389,3444,0.57259,0.57418,0.57258,0.57383,0.57274,0.57432,0.57273,0.57395,0.00012000000000000899,0.020909930474482738
2025-03-14 13:00:00+00:00,0.57389,0.57412,0.57345,0.57398,4592,0.57382,0.57406,0.57338,0.57385,0.57396,0.57419,0.57352,0.5741,0.0002500000000000835,0.043555524582752615
2025-03-14 14:00:00+00:00,0.57396,0.5743,0.57333,0.57422,5370,0.57385,0.57423,0.57326,0.57415,0.57406,0.57438,0.5734,0.57429,0.00013999999999991797,0.024380899306871578
2025-03-14 15:00:00+00:00,0.57422,0.57485,0.57396,0.574,4089,0.57416,0.57478,0.57389,0.57392,0.57428,0.57493,0.57402,0.57408,0.000160000000000049,0.027874564459938852
2025-03-14 16:00:00+00:00,0.57401,0.57472,0.5739,0.5746,2775,0.57394,0.57465,0.57383,0.57453,0.57408,0.5748,0.57396,0.57468,0.00014999999999998348,0.026105116602851287
2025-03-14 17:00:00+00:00,0.57461,0.57497,0.57446,0.57461,1651,0.57453,0.57491,0.57439,0.57454,0.57469,0.57503,0.57453,0.57468,0.00013999999999991797,0.024364351473158834
2025-03-14 18:00:00+00:00,0.57462,0.57484,0.57456,0.57468,1360,0.57454,0.57477,0.57448,0.57461,0.57469,0.57492,0.57465,0.57475,0.000140000000000029,0.024361383726600717
2025-03-14 19:00:00+00:00,0.57466,0.5751,0.57464,0.57502,683,0.57459,0.57503,0.57456,0.57495,0.57473,0.57518,0.57472,0.5751,0.00014999999999998348,0.02608604918089518
2025-03-14 20:00:00+00:00,0.575,0.57556,0.57457,0.57474,1566,0.57493,0.57549,0.57431,0.57433,0.57506,0.57564,0.57481,0.57516,0.0008299999999999974,0.14441312593520503
2025-03-16 21:00:00+00:00,0.57457,0.57504,0.5745,0.57468,497,0.57416,0.57481,0.57406,0.57449,0.57498,0.5754,0.57478,0.57487,0.00038000000000004697,0.06612375582933928
2025-03-16 22:00:00+00:00,0.57467,0.57629,0.57451,0.57537,2053,0.57447,0.57623,0.57436,0.57529,0.57487,0.57635,0.57465,0.57545,0.000160000000000049,0.027808192988867855
2025-03-16 23:00:00+00:00,0.57538,0.57564,0.5751,0.57514,1932,0.57531,0.57555,0.57502,0.57506,0.57546,0.57572,0.57517,0.57522,0.00015999999999993797,0.02781931355842716
2025-03-17 00:00:00+00:00,0.57514,0.57544,0.57463,0.57515,2258,0.57505,0.57537,0.57456,0.57508,0.57522,0.57552,0.5747,0.57522,0.00013999999999991797,0.024341476136645737
2025-03-17 01:00:00+00:00,0.57514,0.5763,0.57506,0.57591,4853,0.57507,0.57623,0.57498,0.57583,0.57522,0.57638,0.57514,0.57599,0.000160000000000049,0.027782118733838443
2025-03-17 02:00:00+00:00,0.5759,0.57612,0.57574,0.57584,2609,0.57582,0.57604,0.57566,0.57577,0.57597,0.5762,0.57582,0.57591,0.000140000000000029,0.024312308974720233
2025-03-17 03:00:00+00:00,0.57582,0.57596,0.57554,0.57594,2074,0.57576,0.57587,0.57546,0.57587,0.57589,0.57604,0.5756,0.57601,0.000140000000000029,0.024308087648023922
2025-03-17 04:00:00+00:00,0.57595,0.57629,0.57559,0.57588,2652,0.57587,0.57622,0.57552,0.57581,0.57603,0.57637,0.57566,0.57596,0.00014999999999998348,0.026047093144402216
2025-03-17 05:00:00+00:00,0.57588,0.57589,0.57538,0.5757,2734,0.5758,0.57581,0.57531,0.57563,0.57597,0.57597,0.57546,0.57578,0.00014999999999998348,0.026055237102654765
2025-03-17 06:00:00+00:00,0.57571,0.57622,0.57568,0.5762,2535,0.57564,0.57615,0.57562,0.57612,0.57578,0.5763,0.57575,0.57627,0.00014999999999998348,0.026032627559872176
2025-03-17 07:00:00+00:00,0.57618,0.57696,0.57618,0.57688,2442,0.5761,0.57689,0.5761,0.57681,0.57625,0.57703,0.57624,0.57696,0.00014999999999998348,0.026001941478294183
2025-03-17 08:00:00+00:00,0.57688,0.5777,0.5768,0.57738,2929,0.5768,0.57764,0.57673,0.57731,0.57696,0.57777,0.57688,0.57746,0.00014999999999998348,0.025979424295954737
2025-03-17 09:00:00+00:00,0.57739,0.57802,0.57714,0.57798,2455,0.57731,0.57795,0.57707,0.57789,0.57747,0.5781,0.57721,0.57806,0.00017000000000000348,0.029412782449220295
2025-03-17 10:00:00+00:00,0.57796,0.57885,0.5779,0.57851,1845,0.57789,0.57879,0.57783,0.57844,0.57804,0.57892,0.57797,0.57858,0.000140000000000029,0.024200100257563223
2025-03-17 11:00:00+00:00,0.5785,0.57895,0.57837,0.57882,1817,0.57842,0.57888,0.57829,0.57875,0.57858,0.57903,0.57845,0.5789,0.00014999999999998348,0.025914792163363995
2025-03-17 12:00:00+00:00,0.57883,0.5793,0.57823,0.5787,4445,0.57875,0.57921,0.57816,0.57863,0.57891,0.57941,0.5783,0.57877,0.000140000000000029,0.02419215482979592
2025-03-17 13:00:00+00:00,0.57871,0.57998,0.57869,0.5797,4339,0.57863,0.5799,0.57861,0.57963,0.57879,0.58006,0.57877,0.57977,0.000140000000000029,0.02415042263240107
