date,open,high,low,close,volume,bid_open,bid_high,bid_low,bid_close,ask_open,ask_high,ask_low,ask_close,spread,spread_pct
2025-03-14 11:00:00+00:00,1.29418,1.29468,1.29319,1.29392,15831,1.29411,1.29459,1.29309,1.29384,1.29426,1.29479,1.29328,1.29401,0.00017000000000000348,0.01313837022381627
2025-03-14 12:00:00+00:00,1.29392,1.29528,1.29377,1.29422,13066,1.29384,1.29519,1.29367,1.29414,1.294,1.29538,1.29386,1.29431,0.00017000000000000348,0.0131353247515881
2025-03-14 13:00:00+00:00,1.29422,1.2944,1.29339,1.29392,14305,1.29412,1.29433,1.29329,1.29375,1.29431,1.29448,1.29348,1.29409,0.00034000000000000696,0.02627674044763254
2025-03-14 14:00:00+00:00,1.29392,1.29458,1.29237,1.2926,18589,1.29374,1.29448,1.29228,1.29252,1.29409,1.29468,1.29246,1.29269,0.00017000000000000348,0.013151787095776225
2025-03-14 15:00:00+00:00,1.29262,1.2935,1.29112,1.2915,14344,1.29254,1.29341,1.29102,1.29143,1.29269,1.2936,1.2912,1.29158,0.00014999999999987246,0.011614401858294422
2025-03-14 16:00:00+00:00,1.29151,1.29274,1.29123,1.29251,9384,1.29143,1.29265,1.29115,1.29241,1.29159,1.29284,1.29131,1.29261,0.00019999999999997797,0.01547376809463586
2025-03-14 17:00:00+00:00,1.29252,1.2933,1.29246,1.29285,6857,1.29241,1.29322,1.29237,1.29276,1.29262,1.2934,1.29254,1.29294,0.000180000000000069,0.013922728854860887
2025-03-14 18:00:00+00:00,1.29285,1.29338,1.29282,1.29322,6156,1.29275,1.29329,1.29272,1.29312,1.29295,1.29347,1.29291,1.29331,0.00018999999999991246,0.014692009093573594
2025-03-14 19:00:00+00:00,1.29321,1.29366,1.29278,1.29356,3178,1.29311,1.29358,1.29268,1.29348,1.29331,1.29376,1.29288,1.29365,0.00017000000000000348,0.013142026655122565
2025-03-14 20:00:00+00:00,1.29356,1.29392,1.29316,1.29366,6221,1.29348,1.29379,1.29304,1.29313,1.29364,1.29423,1.29324,1.29419,0.001060000000000061,0.0819380671892198
2025-03-16 21:00:00+00:00,1.29347,1.29356,1.29256,1.29338,2930,1.29247,1.29316,1.29197,1.29284,1.29447,1.29456,1.29291,1.29393,0.0010900000000000354,0.08427530965377811
2025-03-16 22:00:00+00:00,1.29341,1.2936,1.29256,1.2931,2931,1.29278,1.29349,1.29244,1.29298,1.29404,1.29411,1.29269,1.29321,0.00022999999999995246,0.017786714097900586
2025-03-16 23:00:00+00:00,1.29308,1.29352,1.29268,1.29274,3355,1.29296,1.29343,1.29257,1.29264,1.29321,1.29362,1.29279,1.29284,0.00019999999999997797,0.015471015053295943
2025-03-17 00:00:00+00:00,1.29273,1.2934,1.2927,1.29296,4597,1.29262,1.29329,1.29262,1.29287,1.29284,1.2935,1.29278,1.29305,0.000180000000000069,0.013921544363326707
2025-03-17 01:00:00+00:00,1.29296,1.29448,1.29286,1.29382,7386,1.29288,1.29437,1.29275,1.29372,1.29305,1.29458,1.29296,1.29391,0.00018999999999991246,0.014685195776840092
2025-03-17 02:00:00+00:00,1.29378,1.29408,1.29342,1.29358,6604,1.2937,1.29399,1.29333,1.29349,1.29386,1.29417,1.29352,1.29367,0.000180000000000069,0.013914871905878956
2025-03-17 03:00:00+00:00,1.29358,1.29383,1.29308,1.29358,4399,1.29348,1.29373,1.29299,1.29347,1.29368,1.29393,1.29318,1.29368,0.00021000000000004349,0.01623401722352259
2025-03-17 04:00:00+00:00,1.29356,1.29452,1.29312,1.29352,5263,1.29346,1.29443,1.29301,1.29343,1.29366,1.29461,1.29321,1.29362,0.00018999999999991246,0.014688601645116615
2025-03-17 05:00:00+00:00,1.29352,1.2936,1.29292,1.29346,4478,1.29342,1.2935,1.29282,1.29336,1.29362,1.29369,1.29302,1.29356,0.00019999999999997797,0.015462403166698464
2025-03-17 06:00:00+00:00,1.29348,1.29378,1.29282,1.29294,4957,1.29338,1.29369,1.29273,1.29285,1.29359,1.29388,1.29291,1.29302,0.00017000000000000348,0.013148328615403925
2025-03-17 07:00:00+00:00,1.29294,1.29407,1.2929,1.29362,9904,1.29284,1.29398,1.29282,1.29353,1.29303,1.29416,1.29298,1.29371,0.00017999999999984695,0.013914441644365963
2025-03-17 08:00:00+00:00,1.29362,1.29464,1.29304,1.29422,11074,1.29353,1.29454,1.29294,1.29413,1.29372,1.29474,1.29314,1.29431,0.000180000000000069,0.01390799091345127
2025-03-17 09:00:00+00:00,1.29422,1.29578,1.29407,1.2953,8335,1.29412,1.29569,1.29397,1.2952,1.29431,1.29586,1.29417,1.29539,0.0001900000000001345,0.014668416583041343
2025-03-17 10:00:00+00:00,1.2953,1.2974,1.29506,1.29717,7185,1.29521,1.29731,1.29496,1.29708,1.29539,1.29749,1.29514,1.29726,0.000180000000000069,0.013876361617989084
2025-03-17 11:00:00+00:00,1.29717,1.29776,1.29649,1.29713,7356,1.29707,1.29767,1.29639,1.29704,1.29727,1.29784,1.29659,1.29722,0.000180000000000069,0.013876789527654825
2025-03-17 12:00:00+00:00,1.29712,1.29774,1.29591,1.29718,13124,1.29704,1.29759,1.29582,1.29709,1.29721,1.2979,1.29599,1.29728,0.00018999999999991246,0.014647157680500197
2025-03-17 13:00:00+00:00,1.2972,1.2983,1.29686,1.29796,11891,1.29711,1.29821,1.29675,1.29787,1.29728,1.29838,1.29695,1.29806,0.00018999999999991246,0.01463835557335453
2025-03-17 14:00:00+00:00,1.29797,1.29837,1.29676,1.29824,10036,1.29787,1.29828,1.29667,1.29815,1.29807,1.29846,1.29684,1.29832,0.00017000000000000348,0.013094651220113652
2025-03-17 15:00:00+00:00,1.29822,1.29954,1.29791,1.29848,8612,1.29813,1.29945,1.29783,1.2984,1.29831,1.29962,1.29799,1.29856,0.00015999999999993797,0.012322099685781681
2025-03-17 16:00:00+00:00,1.2985,1.29936,1.29815,1.29909,6546,1.29841,1.29927,1.29807,1.29901,1.29858,1.29947,1.29823,1.29917,0.00015999999999993797,0.012316313727296644
2025-03-17 17:00:00+00:00,1.2991,1.29939,1.29856,1.29909,5952,1.29902,1.29929,1.29846,1.29901,1.29919,1.29949,1.29864,1.29917,0.00015999999999993797,0.012316313727296644
2025-03-17 18:00:00+00:00,1.2991,1.2999,1.29898,1.2997,6490,1.29902,1.2998,1.29889,1.29961,1.29919,1.29999,1.29907,1.2998,0.0001900000000001345,0.014618758174973802
2025-03-17 19:00:00+00:00,1.29971,1.29971,1.29908,1.29916,4106,1.29962,1.29962,1.29899,1.29907,1.2998,1.2998,1.29917,1.29924,0.00017000000000000348,0.013085378244404342
2025-03-17 20:00:00+00:00,1.29918,1.29983,1.29878,1.29918,3780,1.29909,1.29974,1.29869,1.29905,1.29926,1.29993,1.29886,1.2993,0.00024999999999986144,0.019242907064445376
2025-03-17 21:00:00+00:00,1.29937,1.29938,1.29864,1.29898,493,1.29904,1.2991,1.29825,1.29865,1.2997,1.2997,1.2989,1.29932,0.0006699999999999484,0.0515789311613688
2025-03-17 22:00:00+00:00,1.29897,1.29916,1.29866,1.2988,1710,1.29865,1.29902,1.29845,1.29869,1.29929,1.29945,1.29879,1.2989,0.00021000000000004349,0.01616877117339417
2025-03-17 23:00:00+00:00,1.2988,1.29892,1.29839,1.29839,2146,1.2987,1.29882,1.29828,1.29828,1.2989,1.29902,1.2985,1.2985,0.00021999999999988695,0.016944061491530816
2025-03-18 00:00:00+00:00,1.29838,1.29874,1.29822,1.29836,4124,1.29828,1.29865,1.29814,1.29828,1.29849,1.29885,1.29831,1.29843,0.00014999999999987246,0.011553036137887216
2025-03-18 01:00:00+00:00,1.29834,1.29872,1.2981,1.29817,7099,1.29826,1.29863,1.298,1.29807,1.29843,1.29882,1.2982,1.29827,0.00019999999999997797,0.015406302718440417
2025-03-18 02:00:00+00:00,1.29816,1.29829,1.2974,1.29743,5852,1.29806,1.2982,1.29729,1.29733,1.29827,1.29839,1.2975,1.29753,0.00019999999999997797,0.015415089831434295
2025-03-18 03:00:00+00:00,1.29742,1.29758,1.29708,1.2974,4573,1.29733,1.29749,1.29699,1.2973,1.29752,1.29768,1.29717,1.29749,0.0001900000000001345,0.014644673963321603
2025-03-18 04:00:00+00:00,1.2974,1.2978,1.29736,1.29774,4947,1.29731,1.2977,1.29726,1.29765,1.29749,1.29789,1.29747,1.29784,0.0001900000000001345,0.01464083714766706
2025-03-18 05:00:00+00:00,1.29774,1.29796,1.29742,1.29744,4605,1.29763,1.29786,1.29732,1.29736,1.29784,1.29807,1.29752,1.29753,0.00017000000000000348,0.013102725366876579
2025-03-18 06:00:00+00:00,1.29744,1.29808,1.29678,1.29799,5921,1.29735,1.298,1.29668,1.29789,1.29754,1.29816,1.29688,1.29809,0.00019999999999997797,0.015408439202149323
2025-03-18 07:00:00+00:00,1.298,1.2989,1.29776,1.29868,6343,1.29789,1.29882,1.29766,1.29858,1.2981,1.29899,1.29786,1.29878,0.00019999999999997797,0.015400252564140354
2025-03-18 08:00:00+00:00,1.2987,1.3005,1.29862,1.29968,8887,1.2986,1.30041,1.29853,1.29959,1.29879,1.30059,1.2987,1.29977,0.000180000000000069,0.013849562969351609
2025-03-18 09:00:00+00:00,1.2997,1.30038,1.29855,1.30018,6795,1.29962,1.30029,1.29847,1.30009,1.29979,1.30048,1.29863,1.30027,0.000180000000000069,0.013844236951811981
2025-03-18 10:00:00+00:00,1.30018,1.30028,1.29876,1.299,8853,1.30008,1.30018,1.29867,1.29892,1.30027,1.30037,1.29884,1.29909,0.00017000000000000348,0.01308698999230204
2025-03-18 11:00:00+00:00,1.29902,1.2992,1.29646,1.29652,7248,1.29893,1.29911,1.29637,1.29643,1.29912,1.29928,1.29653,1.29662,0.0001900000000001345,0.014654613889499162
2025-03-18 12:00:00+00:00,1.29652,1.29754,1.29514,1.29697,10741,1.29643,1.29746,1.29505,1.29689,1.29661,1.29762,1.29524,1.29705,0.00015999999999993797,0.012336445715778929
2025-03-18 13:00:00+00:00,1.29698,1.29776,1.29538,1.29675,12509,1.29689,1.29767,1.2953,1.29667,1.29706,1.29784,1.29545,1.29683,0.00015999999999993797,0.012338538654323343
2025-03-18 14:00:00+00:00,1.29676,1.29782,1.29624,1.29692,13124,1.29667,1.29773,1.29616,1.29683,1.29684,1.2979,1.29633,1.29701,0.000180000000000069,0.013879036486450126
2025-03-18 15:00:00+00:00,1.29693,1.29928,1.29561,1.29844,14946,1.29685,1.29919,1.29553,1.29837,1.29701,1.29938,1.29569,1.29852,0.00014999999999987246,0.0115523243276449
2025-03-18 16:00:00+00:00,1.29843,1.29992,1.29774,1.29991,9884,1.29835,1.29984,1.29766,1.29982,1.29851,1.30002,1.29782,1.3,0.000180000000000069,0.013847112492408628
2025-03-18 17:00:00+00:00,1.2999,1.30075,1.2997,1.3005,8475,1.29981,1.30067,1.2996,1.30041,1.3,1.30084,1.2998,1.30059,0.00017999999999984695,0.013840830449815222
2025-03-18 18:00:00+00:00,1.30052,1.30082,1.29996,1.30053,6783,1.30043,1.30072,1.29986,1.30044,1.30062,1.30092,1.30006,1.30062,0.000180000000000069,0.013840511176218082
2025-03-18 19:00:00+00:00,1.30052,1.301,1.3002,1.30058,5204,1.30042,1.30091,1.3001,1.30049,1.30061,1.30109,1.30028,1.30066,0.00017000000000000348,0.013071091359239992
2025-03-18 20:00:00+00:00,1.30058,1.30068,1.30005,1.30016,3257,1.30049,1.3006,1.29996,1.30003,1.30067,1.30076,1.30014,1.3003,0.00026999999999999247,0.020766674870784554
2025-03-18 21:00:00+00:00,1.30014,1.30043,1.2999,1.30042,497,1.29996,1.30024,1.29967,1.30004,1.30031,1.30082,1.3001,1.30079,0.0007499999999998064,0.05767367465894145
2025-03-18 22:00:00+00:00,1.30044,1.3005,1.2999,1.30007,1080,1.30023,1.30028,1.29979,1.29996,1.30066,1.30084,1.29999,1.30018,0.00021999999999988695,0.016922165729528944
2025-03-18 23:00:00+00:00,1.30008,1.30037,1.29994,1.30006,1848,1.29996,1.30027,1.29983,1.29996,1.30019,1.30049,1.30004,1.30017,0.00021000000000004349,0.016153100626128295
2025-03-19 00:00:00+00:00,1.30006,1.30022,1.29942,1.29964,4125,1.29996,1.30014,1.29933,1.29955,1.30015,1.30031,1.29951,1.29972,0.00017000000000000348,0.013080545381798305
2025-03-19 01:00:00+00:00,1.29963,1.2997,1.29921,1.29944,5131,1.29954,1.2996,1.29912,1.29935,1.29972,1.2998,1.2993,1.29954,0.00018999999999991246,0.014621683186596724
2025-03-19 02:00:00+00:00,1.29945,1.3003,1.29934,1.2999,4732,1.29936,1.3002,1.29924,1.2998,1.29954,1.30041,1.29944,1.29999,0.00018999999999991246,0.014616508962221128
2025-03-19 03:00:00+00:00,1.29989,1.30014,1.2989,1.29948,4117,1.29979,1.30004,1.29881,1.29938,1.29999,1.30024,1.299,1.29957,0.00018999999999991246,0.01462123310862133
2025-03-19 04:00:00+00:00,1.29946,1.29946,1.29861,1.29876,3082,1.29937,1.29937,1.29851,1.29867,1.29954,1.29956,1.2987,1.29886,0.00018999999999991246,0.014629338753881584
2025-03-19 05:00:00+00:00,1.29877,1.2991,1.29818,1.29842,5076,1.29867,1.29901,1.29807,1.29832,1.29887,1.2992,1.29827,1.29851,0.0001900000000001345,0.014633169544533704
2025-03-19 06:00:00+00:00,1.29844,1.2987,1.29772,1.29776,5968,1.29834,1.29861,1.29764,1.29767,1.29854,1.29881,1.29781,1.29784,0.00017000000000000348,0.013099494513623742
2025-03-19 07:00:00+00:00,1.29778,1.29798,1.29576,1.29714,14958,1.2977,1.2979,1.29566,1.29705,1.29785,1.29807,1.29586,1.29723,0.000180000000000069,0.013876682547764235
2025-03-19 08:00:00+00:00,1.29716,1.29812,1.29655,1.29738,10901,1.29706,1.29803,1.29645,1.29729,1.29726,1.29822,1.29664,1.29748,0.00018999999999991246,0.014644899720969374
2025-03-19 09:00:00+00:00,1.2974,1.29799,1.29641,1.29723,7998,1.29732,1.2979,1.29632,1.29713,1.29748,1.29808,1.2965,1.29733,0.00020000000000020002,0.015417466447754059
2025-03-19 10:00:00+00:00,1.29722,1.29726,1.29572,1.29654,7786,1.29713,1.29716,1.29562,1.29645,1.29732,1.29735,1.29582,1.29664,0.00018999999999991246,0.014654387832223646
2025-03-19 11:00:00+00:00,1.29654,1.29826,1.29601,1.29769,9366,1.29644,1.29817,1.29593,1.2976,1.29664,1.29835,1.29609,1.29778,0.00017999999999984695,0.013870801192877109
2025-03-19 12:00:00+00:00,1.2977,1.29826,1.29646,1.29663,7860,1.2976,1.29818,1.29638,1.29654,1.29779,1.29835,1.29654,1.29672,0.000180000000000069,0.013882140626089863
2025-03-19 13:00:00+00:00,1.29666,1.29678,1.29551,1.29661,10560,1.29656,1.29669,1.29543,1.29653,1.29675,1.29687,1.29559,1.29669,0.00015999999999993797,0.012339870894095986
2025-03-19 14:00:00+00:00,1.29662,1.29746,1.29625,1.2967,8507,1.29654,1.29737,1.29616,1.29661,1.29669,1.29755,1.29633,1.2968,0.00018999999999991246,0.014652579625195686
2025-03-19 15:00:00+00:00,1.29672,1.29723,1.29617,1.29667,8107,1.29663,1.29715,1.29607,1.29658,1.2968,1.29731,1.29625,1.29676,0.00017999999999984695,0.013881712386331678
2025-03-19 16:00:00+00:00,1.29668,1.29762,1.29664,1.29741,7214,1.29658,1.29753,1.29656,1.29733,1.29677,1.29771,1.29673,1.29749,0.00015999999999993797,0.012332261968070074
2025-03-19 17:00:00+00:00,1.29742,1.29746,1.29558,1.29662,7706,1.29733,1.29739,1.29549,1.29624,1.2975,1.29754,1.29567,1.29701,0.0007699999999999374,0.05938517067451815
2025-03-19 18:00:00+00:00,1.29666,1.30106,1.29598,1.3007,26886,1.29624,1.30098,1.29567,1.3006,1.29707,1.30115,1.29622,1.30081,0.00021000000000004349,0.01614515261013635
2025-03-19 19:00:00+00:00,1.30069,1.30114,1.2982,1.29978,16134,1.3006,1.30105,1.29811,1.29968,1.30078,1.30122,1.29829,1.29987,0.0001900000000001345,0.014617858406817653
2025-03-19 20:00:00+00:00,1.29976,1.30055,1.29932,1.30038,3900,1.29967,1.30047,1.29923,1.30023,1.29984,1.30064,1.2994,1.30052,0.00028999999999990145,0.022301173503122274
