pair,entry_date,exit_date,direction,entry_price,exit_price,size,profit_pct,profit_dollars,periods_held,exit_reason,confidence,capital_after
EURUSD,2025-12-01 10:50:00+00:00,2025-12-01 13:10:00+00:00,long,1.1629,1.1643885,88.79348559852636,0.001279989680969992,0.1321691033134068,28,trailing_stop,0.8775919079780579,516.7386694743784
EURUSD,2025-12-01 11:20:00+00:00,2025-12-01 13:10:00+00:00,long,1.16321,1.164497,88.78106451196723,0.0011064210245783788,0.11426123002688551,22,trailing_stop,0.8140652775764465,516.8529307044053
USDJPY,2025-12-01 11:55:00+00:00,2025-12-01 13:10:00+00:00,short,155.101,154.8449,0.665870270822411,0.0017907092797596544,0.18493934171443455,15,trailing_stop,0.829303503036499,517.0378700461197
USDJPY,2025-12-01 12:05:00+00:00,2025-12-01 13:10:00+00:00,short,155.065,154.8336,0.6660291466995547,0.0016953664592268061,0.17509373443414247,13,trailing_stop,0.8247724771499634,517.2129637805539
EURUSD,2025-12-01 12:15:00+00:00,2025-12-01 13:10:00+00:00,long,1.16332,1.1645355,88.78861785787399,0.0010448543822852148,0.10792256500624903,11,trailing_stop,0.7899268865585327,517.3208863455601
USDJPY,2025-12-01 12:25:00+00:00,2025-12-01 13:10:00+00:00,short,155.002,154.81025,0.6662955411714944,0.001237080811860577,0.12776217001964282,9,trailing_stop,0.7393937706947327,517.4486485155797
AUDUSD,2025-12-01 12:45:00+00:00,2025-12-01 13:10:00+00:00,long,0.65584,0.656295,157.4956110844999,0.0006937667723834825,0.0716605030434448,5,trailing_stop,0.7352117896080017,517.5203090186232
EURUSD,2025-12-01 09:40:00+00:00,2025-12-01 13:15:00+00:00,long,1.16222,1.1641504999999999,88.79386396165874,0.0017966271446024857,0.18540833628559575,43,trailing_stop,0.6556333899497986,517.7057173549088
EURUSD,2025-12-01 09:50:00+00:00,2025-12-01 13:15:00+00:00,long,1.1624,1.1642135,88.78011310517077,0.0017360805230557013,0.17916004384849205,41,trailing_stop,0.6759918332099915,517.8848773987572
EURUSD,2025-12-01 10:00:00+00:00,2025-12-01 13:15:00+00:00,long,1.16247,1.1642379999999999,88.77553043273464,0.0017125396784433105,0.1767321953727573,39,trailing_stop,0.7508535981178284,518.06160959413
EURUSD,2025-12-01 10:25:00+00:00,2025-12-01 13:15:00+00:00,long,1.1626,1.1642835,88.77708039283158,0.0016688284878719846,0.17224351583656128,34,trailing_stop,0.7377917170524597,518.2338531099666
USDJPY,2025-12-01 11:40:00+00:00,2025-12-01 13:15:00+00:00,short,155.136,154.85715,0.6656061940935489,0.00187847308168319,0.19397015835531134,19,trailing_stop,0.6522325277328491,518.427823268322
USDJPY,2025-12-01 10:25:00+00:00,2025-12-01 13:30:00+00:00,short,155.168,154.86835,0.665084365483545,0.001958679624664933,0.2021353667289727,37,trailing_stop,0.736859142780304,518.6299586350509
USDJPY,2025-12-01 10:00:00+00:00,2025-12-01 13:50:00+00:00,short,155.239,154.87045,0.6646885354589916,0.002224448753212784,0.22953104269094116,46,trailing_stop,0.7615055441856384,518.8594896777419
USDJPY,2025-12-02 01:10:00+00:00,2025-12-02 08:35:00+00:00,long,155.767,155.89245,0.6662379969924394,0.0008053695583788654,0.083579556722702,89,trailing_stop,0.6859583258628845,518.9430692344646
USDJPY,2025-12-02 06:20:00+00:00,2025-12-02 08:35:00+00:00,long,155.778,155.8963,0.6661866722446451,0.0007594140379257981,0.07880988332654483,27,trailing_stop,0.7402027249336243,519.0218791177912
USDJPY,2025-12-02 06:25:00+00:00,2025-12-02 09:05:00+00:00,long,155.791,155.9262,0.666126803365868,0.0008678293354558193,0.09006034381506373,32,trailing_stop,0.6915793418884277,519.1119394616062
USDJPY,2025-12-02 07:20:00+00:00,2025-12-02 09:05:00+00:00,long,155.833,155.9383,0.6659472612757074,0.0006757233705312721,0.07012424661233181,21,trailing_stop,0.7744874954223633,519.1820637082185
USDJPY,2025-12-02 08:20:00+00:00,2025-12-02 09:30:00+00:00,long,155.89,156.0135,0.6657080223216816,0.0007922252870614348,0.08221494075673237,14,trailing_stop,0.8126646876335144,519.2642786489753
USDJPY,2025-12-02 08:15:00+00:00,2025-12-02 09:40:00+00:00,long,155.877,156.00895,0.6657678159439293,0.0008465007666300296,0.08784806331379423,17,trailing_stop,0.9237260222434998,519.3521267122891
GBPUSD,2025-11-28 08:05:00+00:00,2025-12-02 10:15:00+00:00,short,1.32105,1.319737,77.75004042253963,0.000993906362363362,0.10208580307480382,602,trailing_stop,0.7291804552078247,519.4542125153639
GBPUSD,2025-11-28 08:15:00+00:00,2025-12-02 10:30:00+00:00,short,1.32072,1.3190689999999998,77.76887721554337,0.001250075716276023,0.12839641628286746,603,trailing_stop,0.7748820185661316,519.5826089316467
AUDUSD,2025-12-01 12:50:00+00:00,2025-12-02 14:15:00+00:00,long,0.65602,0.6564555,157.45239319012342,0.0006638517118379349,0.06857051723428648,305,trailing_stop,0.7297280430793762,519.6511794488811
AUDUSD,2025-12-02 13:50:00+00:00,2025-12-02 14:15:00+00:00,long,0.656,0.6564485,158.42623723008452,0.0006836890243901872,0.07105416739768702,5,trailing_stop,0.658054530620575,519.7222336162788
USDJPY,2025-12-02 08:25:00+00:00,2025-12-02 15:20:00+00:00,long,155.96,156.09910000000002,0.6654092152428207,0.0008918953577841326,0.09255842184028523,83,trailing_stop,0.9286115765571594,519.8147920381191
USDJPY,2025-12-02 08:55:00+00:00,2025-12-02 15:20:00+00:00,long,156.006,156.11195,0.6654254621791331,0.0006791405458764861,0.07050182771788387,77,trailing_stop,0.709638237953186,519.885293865837
AUDUSD,2025-12-02 13:55:00+00:00,2025-12-02 15:55:00+00:00,long,0.65636,0.65636,158.3393344197372,0.0,0.0,24,trailing_stop,0.8422192335128784,519.885293865837
AUDUSD,2025-12-01 12:55:00+00:00,2025-12-03 00:20:00+00:00,long,0.65641,0.657164,157.358835738544,0.0011486723237000066,0.11864856214684981,425,trailing_stop,0.7953954339027405,520.0039424279838
AUDUSD,2025-12-02 14:00:00+00:00,2025-12-03 00:20:00+00:00,long,0.65669,0.657223,158.2573470391687,0.0008116462866801774,0.08435116597187782,124,trailing_stop,0.8322920203208923,520.0882935939557
AUDUSD,2025-12-02 15:45:00+00:00,2025-12-03 02:15:00+00:00,long,0.65708,0.6575154999999999,158.2555459090551,0.0006627807877274031,0.06892029024338114,126,trailing_stop,0.8437196016311646,520.157213884199
AUDUSD,2025-12-02 23:35:00+00:00,2025-12-03 04:00:00+00:00,long,0.65728,0.657696,158.20738683114845,0.0006329113924050206,0.06581427292175332,53,trailing_stop,0.7383465766906738,520.2230281571208
AUDUSD,2025-12-02 23:40:00+00:00,2025-12-03 05:30:00+00:00,long,0.65734,0.658003,158.1929448228569,0.0010086104603401118,0.10488192241754923,70,trailing_stop,0.7508417963981628,520.3279100795384
