pair,entry_date,exit_date,direction,entry_price,exit_price,size,profit_pct,profit_dollars,periods_held,exit_reason,confidence,capital_after
NZDUSD,2025-08-22 14:00:00+00:00,2025-08-22 14:45:00+00:00,long,0.58578,0.5864820000000001,170.73587160662456,0.0011984021304928326,0.11985658186786605,3,trailing_stop,0.7532311081886292,500.11985658186785
USDCAD,2025-08-22 14:00:00+00:00,2025-08-22 15:15:00+00:00,short,1.38608,1.384143,72.14174409880532,0.0013974662357151661,0.1397385583193915,5,trailing_stop,0.650729775428772,500.25959514018723
AUDUSD,2025-08-22 14:00:00+00:00,2025-08-22 15:30:00+00:00,long,0.64777,0.6491024999999999,154.39008198113353,0.0024342343733114767,0.2434459866298151,6,trailing_stop,0.7435511350631714,500.50304112681704
EURUSD,2025-08-22 14:30:00+00:00,2025-08-22 15:30:00+00:00,long,1.17047,1.1722055,85.4416049351071,0.001482737703657601,0.14828390536488792,4,trailing_stop,0.6918055415153503,500.65132503218194
USDJPY,2025-08-22 14:45:00+00:00,2025-08-22 15:30:00+00:00,short,146.846,146.6731,0.6811116572675825,0.001177423967966431,0.11776420554156401,3,trailing_stop,0.6874281167984009,500.7690892377235
EURUSD,2025-08-22 14:00:00+00:00,2025-08-22 15:45:00+00:00,long,1.16834,1.17146,85.59738414394054,0.0028022733108512997,0.2802465204663351,7,trailing_stop,0.6800150871276855,501.04933575818984
USDJPY,2025-08-22 14:00:00+00:00,2025-08-22 15:45:00+00:00,short,147.285,146.82675,0.6789188895602642,0.003066788878704522,0.3066622310632518,7,trailing_stop,0.6832546591758728,501.35599798925307
EURUSD,2025-08-22 14:45:00+00:00,2025-08-22 18:15:00+00:00,long,1.17191,1.173392,85.35779498248328,0.0012646022305467,0.1265002521640388,14,trailing_stop,0.7580415606498718,501.4824982414171
USDCAD,2025-08-22 14:30:00+00:00,2025-08-22 19:00:00+00:00,short,1.38489,1.382719,72.20320871059509,0.0015676335304608475,0.1567531661106964,18,trailing_stop,0.6643869876861572,501.6392514075278
AUDUSD,2025-08-22 14:30:00+00:00,2025-08-25 06:30:00+00:00,long,0.64906,0.649957,154.08320493066256,0.0013819985825656129,0.13821263482280996,64,trailing_stop,0.656559944152832,501.77746404235063
NZDUSD,2025-08-22 14:30:00+00:00,2025-08-25 06:45:00+00:00,long,0.58674,0.5874355,170.45648246002796,0.0011853631932371407,0.11855248355094263,65,trailing_stop,0.7404946088790894,501.8960165259016
NZDUSD,2025-08-22 14:45:00+00:00,2025-08-25 06:45:00+00:00,long,0.58692,0.5874985,170.4450468890559,0.0009856539221700356,0.0986024596253252,64,trailing_stop,0.6852890253067017,501.9946189855269
EURUSD,2025-08-25 15:00:00+00:00,2025-08-25 18:30:00+00:00,short,1.16846,1.1624584999999998,85.91826021968045,0.0042817486263972485,0.4298535236286038,14,target,0.7277377843856812,502.4244725091555
EURUSD,2025-08-25 15:30:00+00:00,2025-08-25 19:15:00+00:00,short,1.16754,1.1616028,85.98595758646252,0.00461704438391832,0.46351452719026304,15,target,0.6592535376548767,502.8879870363458
USDJPY,2025-08-25 15:30:00+00:00,2025-08-25 19:30:00+00:00,long,147.647,147.8056,0.6800298281423294,0.0010741836948939495,0.10785273074337816,16,trailing_stop,0.8329499959945679,502.9958397670892
USDJPY,2025-08-25 18:15:00+00:00,2025-08-25 19:30:00+00:00,long,147.7,147.82415,0.6797857960966428,0.0008405551794178364,0.08439540658540802,5,trailing_stop,0.793124794960022,503.0802351736746
EURUSD,2025-08-25 18:30:00+00:00,2025-08-25 19:45:00+00:00,short,1.16227,1.161113,86.44902999228388,0.0009954657695714873,0.1000215277010597,5,trailing_stop,0.7385015487670898,503.1802567013757
EURJPY,2025-08-22 14:15:00+00:00,2025-08-25 20:00:00+00:00,short,171.904,171.70055,0.5816794248353847,0.0011835094005957028,0.11834267898276117,119,trailing_stop,0.7182343006134033,503.29859938035844
EURJPY,2025-08-25 16:45:00+00:00,2025-08-25 20:00:00+00:00,short,171.942,171.71385,0.5838674292524519,0.0013269009317095264,0.13320935398394657,13,trailing_stop,0.652215838432312,503.4318087343424
EURJPY,2025-08-25 17:00:00+00:00,2025-08-25 20:00:00+00:00,short,171.886,171.69425,0.5840542396573902,0.0011155649674783564,0.11199240045429568,12,trailing_stop,0.8372808694839478,503.5438011347967
GBPUSD,2025-08-25 17:45:00+00:00,2025-08-25 20:00:00+00:00,short,1.34785,1.3458155,74.4832290733307,0.0015094409615312825,0.1515361295496868,9,trailing_stop,0.7035079598426819,503.6953372643464
EURUSD,2025-08-25 18:15:00+00:00,2025-08-25 20:00:00+00:00,short,1.16351,1.161547,86.28450454382627,0.001687136337461592,0.16937648241952555,7,trailing_stop,0.7812178134918213,503.8647137467659
GBPUSD,2025-08-25 18:15:00+00:00,2025-08-25 20:00:00+00:00,short,1.34726,1.3456089999999998,74.51584502698287,0.0012254501729436554,0.12302566013955386,7,trailing_stop,0.6683297753334045,503.98773940690546
GBPUSD,2025-08-25 10:15:00+00:00,2025-08-25 20:15:00+00:00,short,1.34846,1.346029,74.4489854341708,0.0018027972650283078,0.18098548359047453,40,trailing_stop,0.6862003803253174,504.1687248904959
EURUSD,2025-08-25 16:30:00+00:00,2025-08-25 20:15:00+00:00,short,1.16561,1.1621975,86.12906097480044,0.0029565909695352856,0.29682072606131055,15,trailing_stop,0.6730847358703613,504.4655456165572
EURJPY,2025-08-25 16:30:00+00:00,2025-08-25 20:15:00+00:00,short,171.979,171.7268,0.5837350360890808,0.001466458114072161,0.14721797610167564,15,trailing_stop,0.8058648109436035,504.6127635926589
EURUSD,2025-08-25 17:00:00+00:00,2025-08-25 20:15:00+00:00,short,1.16503,1.162079,86.17193699863134,0.0027197891899779026,0.27304750176359144,13,trailing_stop,0.8331034779548645,504.8858110944225
GBPUSD,2025-08-25 17:00:00+00:00,2025-08-25 20:15:00+00:00,short,1.3484,1.3460079999999999,74.45229795855052,0.0017739543162267662,0.17808989671686562,13,trailing_stop,0.7462247610092163,505.06390099113935
USDCHF,2025-08-25 15:30:00+00:00,2025-08-25 20:45:00+00:00,long,0.80353,0.8058244999999999,124.95821048602966,0.002913314997573191,0.29251917342232253,21,trailing_stop,0.6895942091941833,505.35642016456165
EURJPY,2025-08-25 18:30:00+00:00,2025-08-26 00:30:00+00:00,short,171.763,171.54265,0.5849695217189111,0.0012828723298964053,0.1288980341107599,24,trailing_stop,0.8749695420265198,505.4853181986724
EURJPY,2025-08-25 18:45:00+00:00,2025-08-26 00:30:00+00:00,short,171.748,171.5374,0.5850206068934003,0.0012262151524326307,0.12320533981174978,23,trailing_stop,0.7813116312026978,505.6085235384842
NZDUSD,2025-08-25 18:30:00+00:00,2025-08-26 02:15:00+00:00,short,0.58496,0.58431,171.75730634115806,0.0011111870897156035,0.1116422491217595,31,trailing_stop,0.7950268387794495,505.72016578760594
NZDUSD,2025-08-26 01:30:00+00:00,2025-08-26 04:00:00+00:00,short,0.58422,0.5833944999999999,173.06470085178302,0.001412995104583949,0.14286491055315287,10,trailing_stop,0.7851158380508423,505.8630306981591
NZDUSD,2025-08-26 01:45:00+00:00,2025-08-26 04:15:00+00:00,short,0.58385,0.5833105,173.17732687302512,0.000924038708572452,0.09342916784800157,10,trailing_stop,0.7314538359642029,505.9564598660071
GBPUSD,2025-08-25 18:30:00+00:00,2025-08-26 07:30:00+00:00,short,1.34626,1.344505,74.63449189060215,0.0013036114866370175,0.13098353326800313,52,trailing_stop,0.9007173180580139,506.0874433992751
USDCHF,2025-08-25 18:30:00+00:00,2025-08-26 07:30:00+00:00,long,0.80589,0.8067285,124.70048088486257,0.0010404645795331427,0.10456135322195283,52,trailing_stop,0.8287315368652344,506.19200475249704
EURUSD,2025-08-27 04:30:00+00:00,2025-08-27 08:45:00+00:00,short,1.16118,1.15897,87.17978829073542,0.0019032363630100803,0.1926673321225292,17,trailing_stop,0.7632550597190857,506.3846720846196
EURUSD,2025-08-27 07:00:00+00:00,2025-08-27 08:45:00+00:00,short,1.16103,1.1589175,87.19105076220117,0.001819505094614232,0.18419109473514664,7,trailing_stop,0.831146240234375,506.5688631793547
USDCHF,2025-08-27 07:00:00+00:00,2025-08-27 08:45:00+00:00,long,0.80572,0.8069419999999999,125.66208349945312,0.0015166559102417036,0.15355906603632485,7,trailing_stop,0.8297659158706665,506.72242224539104
EURJPY,2025-08-25 19:15:00+00:00,2025-08-27 09:00:00+00:00,short,171.589,171.40245,0.586109703891966,0.0010871909038458823,0.10933876526105277,151,trailing_stop,0.8610169291496277,506.8317610106521
EURJPY,2025-08-25 19:30:00+00:00,2025-08-27 09:00:00+00:00,short,171.58,171.3993,0.5863679369360746,0.0010531530481408184,0.10595668620434963,150,trailing_stop,0.7061887383460999,506.93771769685645
AUDUSD,2025-08-26 01:30:00+00:00,2025-08-27 09:00:00+00:00,short,0.64761,0.647116,156.1291142349568,0.0007628047744784584,0.07712778243206779,126,trailing_stop,0.6592048406600952,507.0148454792885
EURUSD,2025-08-27 07:15:00+00:00,2025-08-27 09:00:00+00:00,short,1.16043,1.1591625,87.23537806371232,0.0010922675215221745,0.11057084169575335,7,trailing_stop,0.8380653858184814,507.12541632098424
AUDUSD,2025-08-27 07:15:00+00:00,2025-08-27 09:00:00+00:00,short,0.64759,0.647109,156.3141168985261,0.0007427539029323394,0.07518709022818382,7,trailing_stop,0.8426774740219116,507.20060341121246
USDCHF,2025-08-27 07:15:00+00:00,2025-08-27 09:00:00+00:00,long,0.80576,0.806371,125.65584469081945,0.0007582903097695556,0.07677572110608027,7,trailing_stop,0.8152087926864624,507.2773791323185
NZDUSD,2025-08-26 03:00:00+00:00,2025-08-27 09:15:00+00:00,short,0.58349,0.582892,173.32242298567618,0.001024867606985531,0.10364680894543217,121,trailing_stop,0.814728319644928,507.38102594126394
NZDUSD,2025-08-27 07:00:00+00:00,2025-08-27 09:15:00+00:00,short,0.58393,0.583046,173.35342628510173,0.0015138800883667495,0.15324442883602923,9,trailing_stop,0.8844851851463318,507.5342703701
USDJPY,2025-08-25 18:45:00+00:00,2025-08-27 11:00:00+00:00,long,147.814,148.02525,0.6798339366058069,0.0014291609725736861,0.14361491910798135,161,trailing_stop,0.6940367221832275,507.67788528920795
AUDUSD,2025-08-26 01:45:00+00:00,2025-08-27 11:00:00+00:00,short,0.64748,0.646908,156.16045820044297,0.0008834249706554904,0.08932378209065603,133,trailing_stop,0.7532253861427307,507.7672090712986
USDJPY,2025-08-27 03:15:00+00:00,2025-08-27 11:00:00+00:00,long,147.813,148.0249,0.6849457119211082,0.0014335680894103644,0.14513999635609254,31,trailing_stop,0.7651932239532471,507.9123490676547
USDJPY,2025-08-27 03:30:00+00:00,2025-08-27 11:00:00+00:00,long,147.84,148.03435000000002,0.684815981211904,0.0013145968614719577,0.1330939859485433,30,trailing_stop,0.7813947200775146,508.04544305360326
NZDUSD,2025-08-27 07:15:00+00:00,2025-08-27 11:00:00+00:00,short,0.58316,0.582497,173.57931717731879,0.0011369092530351347,0.115083087288557,15,trailing_stop,0.8600974678993225,508.1605261408918
NZDUSD,2025-08-27 08:00:00+00:00,2025-08-27 11:00:00+00:00,short,0.58304,0.582455,173.62099288372391,0.0010033616904501538,0.1015682808369885,12,trailing_stop,0.8507329225540161,508.2620944217288
GBPUSD,2025-08-26 07:00:00+00:00,2025-08-27 11:15:00+00:00,short,1.3444,1.3426905,75.26425976823859,0.0012715709610235275,0.12866425207380616,113,trailing_stop,0.6525141596794128,508.3907586738026
GBPUSD,2025-08-27 04:15:00+00:00,2025-08-27 11:15:00+00:00,short,1.34513,1.342946,75.2578767417221,0.001623634890307973,0.16436320280391833,28,trailing_stop,0.6803174614906311,508.55512187660656
GBPUSD,2025-08-27 04:30:00+00:00,2025-08-27 11:15:00+00:00,short,1.34472,1.3428025,75.28026126210156,0.0014259474091260758,0.144349900970081,27,trailing_stop,0.8654152154922485,508.69947177757666
GBPUSD,2025-08-27 07:15:00+00:00,2025-08-27 11:15:00+00:00,short,1.3448,1.3428305,75.2763430098368,0.001464530041641848,0.14825675755787035,16,trailing_stop,0.7169950008392334,508.84772853513454
NZDUSD,2025-08-26 03:15:00+00:00,2025-08-27 11:30:00+00:00,short,0.58291,0.582377,173.4948594420412,0.0009143778627918644,0.09247276008260895,129,trailing_stop,0.8174048066139221,508.94020129521715
USDJPY,2025-08-27 04:30:00+00:00,2025-08-27 11:30:00+00:00,long,147.946,148.07665,0.6843299284193338,0.0008830924796885541,0.08940770514798789,28,trailing_stop,0.778298556804657,509.02960900036516
USDJPY,2025-08-27 04:45:00+00:00,2025-08-27 11:30:00+00:00,long,147.95,148.07805,0.684302174812763,0.0008654950996958553,0.08762489348477552,27,trailing_stop,0.6832965016365051,509.1172338938499
USDJPY,2025-08-27 08:15:00+00:00,2025-08-27 11:30:00+00:00,long,147.954,148.07945,0.6842929241108202,0.0008478986712086238,0.0858445473297029,13,trailing_stop,0.7433998584747314,509.2030784411796
NZDUSD,2025-08-27 08:15:00+00:00,2025-08-27 11:30:00+00:00,short,0.58283,0.582349,173.67758479096156,0.0008252835303604031,0.08353891828444447,13,trailing_stop,0.8018391132354736,509.28661735946406
EURUSD,2025-08-25 18:45:00+00:00,2025-08-27 11:45:00+00:00,short,1.16198,1.1590615,86.47134786657409,0.0027069966780839836,0.27199354940196235,164,trailing_stop,0.6580222845077515,509.558610908866
USDCHF,2025-08-27 15:00:00+00:00,2025-08-27 17:15:00+00:00,short,0.8031,0.8021575,126.88686353047697,0.001173577387623046,0.11959086887748321,9,trailing_stop,0.6830491423606873,509.6782017777435
AUDUSD,2025-08-26 15:00:00+00:00,2025-08-27 17:30:00+00:00,long,0.64982,0.6507364999999999,155.81131350596291,0.0014103905696962033,0.14280106882821295,106,trailing_stop,0.8105193972587585,509.8210028465717
AUDUSD,2025-08-26 14:45:00+00:00,2025-08-27 18:00:00+00:00,long,0.64949,0.6506275,155.89048835961228,0.0017513741551063349,0.17732543050906105,109,trailing_stop,0.7146684527397156,509.99832827708076
USDCAD,2025-08-27 16:15:00+00:00,2025-08-27 18:00:00+00:00,short,1.38151,1.3794754999999999,73.76408499031781,0.0014726639691353383,0.1500730309128135,7,trailing_stop,0.6677678227424622,510.1484013079936
AUDUSD,2025-08-25 06:00:00+00:00,2025-08-27 18:15:00+00:00,long,0.65026,0.6508515,154.30306102969175,0.0009096361455419034,0.09127026059907471,241,trailing_stop,0.8647289276123047,510.23967156859266
USDCAD,2025-08-27 16:00:00+00:00,2025-08-27 18:15:00+00:00,short,1.38183,1.3795875,73.74647026005354,0.0016228479624844773,0.16537645955816455,9,trailing_stop,0.7156354784965515,510.4050480281508
AUDUSD,2025-08-25 14:15:00+00:00,2025-08-28 00:45:00+00:00,long,0.65042,0.65107,154.3743831064416,0.0009993542633990951,0.10034334901919312,234,trailing_stop,0.6654903292655945,510.50539137717
AUDUSD,2025-08-27 16:30:00+00:00,2025-08-28 00:45:00+00:00,long,0.65043,0.6510735,156.7004769385774,0.0009893455098934844,0.10083675690997754,33,trailing_stop,0.6568527817726135,510.60622813407997
GBPUSD,2025-08-27 16:45:00+00:00,2025-08-28 03:30:00+00:00,long,1.34972,1.351033,75.5108601481689,0.0009727943573481149,0.09914575937453804,43,trailing_stop,0.715293824672699,510.7053738934545
AUDUSD,2025-08-27 16:45:00+00:00,2025-08-28 03:30:00+00:00,long,0.65096,0.6517270000000001,156.57047500656503,0.0011782598009095384,0.12008955433004682,43,trailing_stop,0.7478984594345093,510.82546344778456
USDCAD,2025-08-27 17:00:00+00:00,2025-08-28 03:45:00+00:00,short,1.37912,1.3778199999999998,73.89190993458034,0.0009426300829515046,0.09605948291496028,43,trailing_stop,0.869934618473053,510.9215229306995
USDCHF,2025-08-27 16:30:00+00:00,2025-08-28 04:00:00+00:00,short,0.8025,0.8015835,126.98014177000823,0.0011420560747663388,0.11637729993221088,46,trailing_stop,0.650127112865448,511.0379002306317
USDCAD,2025-08-27 16:45:00+00:00,2025-08-28 04:00:00+00:00,short,1.37974,1.3779915,73.85870778925744,0.0012672677460970406,0.1291419505695115,45,trailing_stop,0.9393685460090637,511.1670421812012
USDJPY,2025-08-27 16:45:00+00:00,2025-08-28 04:15:00+00:00,short,147.354,147.18435,0.6915739619560891,0.0011513090923898808,0.11732552264586331,46,trailing_stop,0.6643953323364258,511.28436770384707
EURJPY,2025-08-27 07:45:00+00:00,2025-08-28 06:00:00+00:00,short,171.437,171.29985,0.5904800844002042,0.0008000023332187313,0.0809843435754996,89,trailing_stop,0.7475175857543945,511.36535204742256
AUDUSD,2025-08-27 17:45:00+00:00,2025-08-28 09:45:00+00:00,long,0.65128,0.6518845,156.57412329061506,0.0009281722147156489,0.09464905752917802,64,trailing_stop,0.776037871837616,511.46000110495174
USDCAD,2025-08-22 14:45:00+00:00,2025-08-28 10:30:00+00:00,short,1.38337,1.3764034,72.29934246234004,0.004221577741312852,0.4222284491774328,367,target,0.7974187731742859,511.8822295541292
NZDUSD,2025-08-26 15:45:00+00:00,2025-08-28 11:00:00+00:00,long,0.58645,0.5870609999999999,172.64981914543367,0.0010418620513256325,0.10548903949784569,173,trailing_stop,0.8411605358123779,511.98771859362705
EURUSD,2025-08-28 01:00:00+00:00,2025-08-28 11:00:00+00:00,long,1.16505,1.166584,87.65997890659501,0.0013166816874813497,0.1344704076427296,40,trailing_stop,0.7292379140853882,512.1221890012698
AUDUSD,2025-08-28 01:00:00+00:00,2025-08-28 11:00:00+00:00,long,0.65172,0.6525065,156.709396965927,0.0012068066040631304,0.12325194071370524,40,trailing_stop,0.8557592034339905,512.2454409419835
USDCHF,2025-08-28 02:30:00+00:00,2025-08-28 11:00:00+00:00,short,0.80118,0.800101,127.4508219888875,0.0013467635238024564,0.13751943692601626,34,trailing_stop,0.6533217430114746,512.3829603789095
USDCHF,2025-08-28 02:45:00+00:00,2025-08-28 11:00:00+00:00,short,0.80105,0.8000555,127.47150353477711,0.0012414955371075579,0.12677041026533703,33,trailing_stop,0.8469136953353882,512.5097307891748
