pair,entry_date,entry_price,exit_date,exit_price,direction,hours_held,profit_pct,profit_dollars,exit_reason,ladder_hits,capital_after,confidence
NZDUSD,2025-11-26 16:00:00+00:00,0.56933,2025-11-27 02:00:00+00:00,0.5725083,long,10,0.004949516097869391,0.5530394365752866,target,1,559.5394938909459,0.7231221199035645
NZDUSD,2025-11-26 18:00:00+00:00,0.56968,2025-11-27 02:00:00+00:00,0.5725083,long,8,0.004578830220474658,0.5118171795971579,target,1,560.0513110705431,0.7034148573875427
EURUSD,2025-11-25 17:00:00+00:00,1.15832,2025-11-27 03:00:00+00:00,1.1602375,long,34,0.0016554147385869332,0.18449183038940323,trailing_stop,0,560.2358029009325,0.8337706923484802
AUDUSD,2025-11-26 16:00:00+00:00,0.6516,2025-11-27 03:00:00+00:00,0.6528545,long,11,0.001925260896255444,0.21511773065153705,trailing_stop,0,560.450920631584,0.661580502986908
GBPUSD,2025-11-26 18:00:00+00:00,1.32351,2025-11-27 05:00:00+00:00,1.3256095,long,11,0.0015863121548006006,0.17730358299687848,trailing_stop,0,560.6282242145809,0.6783962845802307
GBPUSD,2025-11-13 16:00:00+00:00,1.32132,2025-11-27 06:00:00+00:00,1.3248950000000002,long,230,0.0032233766233766715,0.3522302484735673,trailing_stop,1,560.9804544630545,0.877413809299469
GBPUSD,2025-11-13 17:00:00+00:00,1.32125,2025-11-27 06:00:00+00:00,1.3248705,long,229,0.003244124881740788,0.3544974884447893,trailing_stop,1,561.3349519514992,0.6582685708999634
GBPUSD,2025-11-25 19:00:00+00:00,1.32126,2025-11-27 06:00:00+00:00,1.324874,long,35,0.0032411607102311455,0.3619925162017583,trailing_stop,1,561.696944467701,0.8878141641616821
AUDUSD,2025-11-26 18:00:00+00:00,0.65198,2025-11-27 06:00:00+00:00,0.6532475,long,12,0.0019440780392036212,0.21729662941270117,trailing_stop,0,561.9142410971136,0.7137744426727295
AUDUSD,2025-11-27 00:00:00+00:00,0.65268,2025-11-28 03:00:00+00:00,0.6534145,long,27,0.0011253600539314385,0.12582570012617617,trailing_stop,0,562.0400667972398,0.6708634495735168
USDCAD,2025-11-27 00:00:00+00:00,1.40376,2025-11-28 15:00:00+00:00,1.3964626,short,39,0.004719080184646905,0.5275503151539988,target,1,562.5676171123938,0.7425200343132019
USDCAD,2025-11-13 08:00:00+00:00,1.3989,2025-11-28 17:00:00+00:00,1.3956695,short,273,0.0023093144613625964,0.2518474104166177,trailing_stop,0,562.8194645228104,0.6985704898834229
NZDUSD,2025-11-27 01:00:00+00:00,0.57216,2025-11-28 17:00:00+00:00,0.5733495,long,40,0.002078963926174417,0.23245503690863106,trailing_stop,0,563.0519195597191,0.7868162393569946
AUDUSD,2025-11-27 04:00:00+00:00,0.65362,2025-11-28 17:00:00+00:00,0.655011,long,37,0.002128147853492903,0.23857003461052742,trailing_stop,0,563.2904895943296,0.6913595199584961
USDCAD,2025-11-12 15:00:00+00:00,1.39957,2025-11-28 18:00:00+00:00,1.3981074999999998,short,291,0.0022269782861879623,0.2422427891258629,trailing_stop,1,563.5327323834555,0.8108410239219666
AUDUSD,2025-11-27 01:00:00+00:00,0.6532,2025-11-28 21:00:00+00:00,0.6544935000000001,long,44,0.0027881506429884187,0.3117363231715737,trailing_stop,1,563.844468706627,0.8503711819648743
USDCHF,2025-11-26 17:00:00+00:00,0.80412,2025-12-01 02:00:00+00:00,0.80412,short,57,0.0,0.0,trailing_stop,0,563.844468706627,0.7328493595123291
USDJPY,2025-11-25 17:00:00+00:00,155.892,2025-12-01 03:00:00+00:00,155.5969,short,82,0.0018929771893361482,0.21094217545822966,trailing_stop,0,564.0554108820853,0.8169505000114441
USDJPY,2025-11-25 19:00:00+00:00,155.821,2025-12-01 03:00:00+00:00,155.57205,short,80,0.0015976665532887594,0.17841828632274945,trailing_stop,0,564.2338291684081,0.8099549412727356
GBPUSD,2025-11-26 23:00:00+00:00,1.32458,2025-12-01 14:00:00+00:00,1.32458,long,63,0.0,0.0,trailing_stop,0,564.2338291684081,0.7678927779197693
USDCHF,2025-11-27 01:00:00+00:00,0.80287,2025-12-01 14:00:00+00:00,0.800816,short,61,0.0025583220197541324,0.2859885364907159,trailing_stop,0,564.5198177048987,0.8408890962600708
EURUSD,2025-11-28 15:00:00+00:00,1.16082,2025-12-01 14:00:00+00:00,1.1636605,long,23,0.0024469771368515565,0.2753369947460702,trailing_stop,0,564.7951546996449,0.7176678776741028
USDCHF,2025-11-28 15:00:00+00:00,0.80274,2025-12-01 14:00:00+00:00,0.8007705,short,23,0.0024534718588832714,0.27602469373895083,trailing_stop,0,565.0711793933838,0.8029735684394836
USDJPY,2025-12-01 02:00:00+00:00,155.493,2025-12-01 14:00:00+00:00,154.95935,short,12,0.003659192375219442,0.4126191935683558,trailing_stop,1,565.4837985869522,0.7449494004249573
USDJPY,2025-12-01 03:00:00+00:00,155.455,2025-12-01 14:00:00+00:00,154.94605,short,11,0.0035643626773021082,0.4022086892932758,trailing_stop,1,565.8860072762454,0.7142133116722107
USDJPY,2025-12-01 09:00:00+00:00,155.28,2025-12-01 14:00:00+00:00,154.88479999999998,short,5,0.0025450798557445703,0.28718923456720985,trailing_stop,0,566.1731965108127,0.9021905064582825
USDJPY,2025-12-01 10:00:00+00:00,155.249,2025-12-01 14:00:00+00:00,154.87395,short,4,0.0024157965590759843,0.27260078145217853,trailing_stop,0,566.4457972922648,0.785378098487854
USDCHF,2025-11-26 23:00:00+00:00,0.80337,2025-12-01 15:00:00+00:00,0.8017125,short,64,0.0028379103028492313,0.3172351444051668,trailing_stop,1,566.76303243667,0.830327033996582
USDJPY,2025-12-01 07:00:00+00:00,155.355,2025-12-01 15:00:00+00:00,155.02349999999998,short,8,0.00288029352128997,0.3250129799314269,trailing_stop,1,567.0880454166014,0.8148661851882935
AUDUSD,2025-11-28 15:00:00+00:00,0.65586,2025-12-03 00:00:00+00:00,0.65586,long,57,0.0,0.0,trailing_stop,0,567.0880454166014,0.7055939435958862
AUDUSD,2025-12-01 12:00:00+00:00,0.65641,2025-12-03 07:00:00+00:00,0.657723,long,43,0.0020002742188569606,0.2257451109006055,trailing_stop,0,567.313790527502,0.8744186758995056
AUDUSD,2025-12-02 15:00:00+00:00,0.65705,2025-12-03 08:00:00+00:00,0.6580445,long,17,0.0015135834411384359,0.17168530584395728,trailing_stop,0,567.485475833346,0.8034059405326843
AUDUSD,2025-12-03 02:00:00+00:00,0.65764,2025-12-03 13:00:00+00:00,0.6586475,long,11,0.0015319931877623776,0.1737735011503731,trailing_stop,0,567.6592493344963,0.7112705707550049
AUDUSD,2025-11-13 07:00:00+00:00,0.65758,2025-12-03 14:00:00+00:00,0.6588605,long,343,0.0019472915842937842,0.21239772732466727,trailing_stop,0,567.8716470618209,0.7102800011634827
AUDUSD,2025-11-13 08:00:00+00:00,0.65798,2025-12-03 14:00:00+00:00,0.65798,long,342,0.0,0.0,trailing_stop,0,567.8716470618209,0.7646357417106628
AUDUSD,2025-12-02 23:00:00+00:00,0.65743,2025-12-03 14:00:00+00:00,0.658808,long,15,0.0020960406431102785,0.23775323310942897,trailing_stop,0,568.1094002949303,0.8017728924751282
AUDUSD,2025-12-03 01:00:00+00:00,0.65751,2025-12-03 14:00:00+00:00,0.658836,long,13,0.0020166993657890196,0.2287535739299034,trailing_stop,0,568.3381538688602,0.8884348273277283
AUDUSD,2025-12-03 03:00:00+00:00,0.65799,2025-12-03 14:00:00+00:00,0.65799,long,11,0.0,0.0,trailing_stop,0,568.3381538688602,0.8912108540534973
AUDUSD,2025-12-03 04:00:00+00:00,0.65809,2025-12-03 14:00:00+00:00,0.65809,long,10,0.0,0.0,trailing_stop,0,568.3381538688602,0.8822426795959473
EURUSD,2025-12-03 08:00:00+00:00,1.16449,2025-12-03 14:00:00+00:00,1.166427,long,6,0.0016633891231355165,0.18880280428530075,trailing_stop,0,568.5269566731455,0.7261567115783691
EURUSD,2025-10-27 11:00:00+00:00,1.16468,2025-12-03 15:00:00+00:00,1.165941,long,651,0.0010827008276951236,0.11267097319888339,trailing_stop,0,568.6396276463444,0.7612887024879456
GBPUSD,2025-12-03 10:00:00+00:00,1.32844,2025-12-03 15:00:00+00:00,1.3304939999999998,long,5,0.0015461744602690208,0.1754981996253347,trailing_stop,0,568.8151258459696,0.6712719202041626
AUDUSD,2025-12-03 08:00:00+00:00,0.65827,2025-12-03 17:00:00+00:00,0.6593424999999999,long,9,0.0016292706640131263,0.18493434400304418,trailing_stop,0,569.0000601899727,0.7281094789505005
GBPUSD,2025-12-03 11:00:00+00:00,1.32971,2025-12-03 17:00:00+00:00,1.3329405,long,6,0.0024294771040303045,0.27575725841664556,trailing_stop,0,569.2758174483894,0.9472607970237732
GBPUSD,2025-12-03 12:00:00+00:00,1.32999,2025-12-03 17:00:00+00:00,1.3330385,long,5,0.00229212249716164,0.260164894327881,trailing_stop,0,569.5359823427173,0.6574971675872803
GBPUSD,2025-12-03 09:00:00+00:00,1.32797,2025-12-03 18:00:00+00:00,1.3351425,long,9,0.004840660557090809,0.5494464243213277,target,1,570.0854287670386,0.663836658000946
EURUSD,2025-11-14 12:00:00+00:00,1.16534,2025-12-03 21:00:00+00:00,1.1665555,long,321,0.0010430432320181543,0.11428698592110548,trailing_stop,0,570.1997157529597,0.7786940932273865
NZDUSD,2025-12-01 12:00:00+00:00,0.57486,2025-12-04 00:00:00+00:00,0.576693,long,60,0.0035131614654002434,0.3964971902004586,trailing_stop,1,570.5962129431601,0.6925557851791382
NZDUSD,2025-12-03 02:00:00+00:00,0.57515,2025-12-04 00:00:00+00:00,0.5767945,long,22,0.003315552464574394,0.37608780598411107,trailing_stop,1,570.9723007491442,0.7684767246246338
NZDUSD,2025-12-03 04:00:00+00:00,0.57535,2025-12-04 00:00:00+00:00,0.5768125000000001,long,20,0.0031251585991136175,0.354491145508895,trailing_stop,1,571.3267918946531,0.7667863368988037
AUDUSD,2025-12-03 10:00:00+00:00,0.65891,2025-12-04 01:00:00+00:00,0.6602685,long,15,0.0020617383254162786,0.23402617294627623,trailing_stop,0,571.5608180675994,0.7945424318313599
AUDUSD,2025-12-03 15:00:00+00:00,0.65982,2025-12-04 06:00:00+00:00,0.660873,long,15,0.0015958897881241576,0.1815697609784929,trailing_stop,0,571.7423878285779,0.8538271188735962
AUDUSD,2025-12-03 18:00:00+00:00,0.65999,2025-12-04 06:00:00+00:00,0.6609325,long,12,0.0014280519401810153,0.16283959165140405,trailing_stop,0,571.9052274202293,0.7696634531021118
AUDUSD,2025-12-03 19:00:00+00:00,0.66016,2025-12-04 09:00:00+00:00,0.661278,long,14,0.0016935288414930674,0.19310877423468725,trailing_stop,0,572.098336194464,0.8397479057312012
AUDUSD,2025-12-03 23:00:00+00:00,0.66046,2025-12-04 10:00:00+00:00,0.6612595,long,11,0.0012105199406473564,0.13806016739686994,trailing_stop,0,572.2363963618608,0.8555513024330139
GBPUSD,2025-12-03 15:00:00+00:00,1.33321,2025-12-04 13:00:00+00:00,1.335108,long,22,0.001423631685930915,0.1619675811413263,trailing_stop,0,572.3983639430021,0.9175035357475281
GBPUSD,2025-12-03 19:00:00+00:00,1.33519,2025-12-04 16:00:00+00:00,1.33519,long,21,0.0,0.0,trailing_stop,0,572.3983639430021,0.8516998291015625
AUDUSD,2025-10-29 06:00:00+00:00,0.66093,2025-12-04 17:00:00+00:00,0.661645,long,634,0.001081808966153785,0.1131077534464535,trailing_stop,0,572.5114716964486,0.8357726335525513
AUDUSD,2025-12-04 00:00:00+00:00,0.66098,2025-12-04 17:00:00+00:00,0.6616625,long,17,0.0010325577173288607,0.11799628864858624,trailing_stop,0,572.6294679850971,0.9149067401885986
AUDUSD,2025-12-04 02:00:00+00:00,0.66078,2025-12-04 17:00:00+00:00,0.6615925,long,15,0.001229607433639023,0.14057185030873018,trailing_stop,0,572.7700398354058,0.7666537761688232
AUDUSD,2025-12-04 03:00:00+00:00,0.66098,2025-12-04 17:00:00+00:00,0.6616625,long,14,0.0010325577173288607,0.11804462214221206,trailing_stop,0,572.888084457548,0.8487930297851562
USDJPY,2025-12-04 10:00:00+00:00,154.743,2025-12-05 08:00:00+00:00,154.743,short,22,0.0,0.0,trailing_stop,0,572.888084457548,0.7799032926559448
NZDUSD,2025-12-03 16:00:00+00:00,0.57682,2025-12-05 09:00:00+00:00,0.5774765,long,41,0.0011381366804201463,0.12949358651680967,trailing_stop,0,573.0175780440647,0.7050514817237854
AUDUSD,2025-12-04 04:00:00+00:00,0.66143,2025-12-05 09:00:00+00:00,0.6627105,long,29,0.0019359569417776905,0.2213268499865644,trailing_stop,0,573.2389048940513,0.8315138816833496
AUDUSD,2025-12-04 07:00:00+00:00,0.66165,2025-12-05 11:00:00+00:00,0.662911,long,28,0.0019058414569637539,0.21801520353606452,trailing_stop,0,573.4569200975874,0.8171100616455078
USDCAD,2025-11-28 15:00:00+00:00,1.39403,2025-12-05 15:00:00+00:00,1.3869006499999998,short,120,0.004668520763541784,0.5252378103878199,target,1,573.9821579079752,0.7626986503601074
USDCAD,2025-12-03 10:00:00+00:00,1.39465,2025-12-05 15:00:00+00:00,1.3868708,short,53,0.004946732155020919,0.5614035014920599,target,1,574.5435614094672,0.7174204587936401
USDCAD,2025-12-03 11:00:00+00:00,1.39449,2025-12-05 15:00:00+00:00,1.3868708,short,52,0.004878273777510031,0.5536341717783684,target,1,575.0971955812456,0.7443883419036865
AUDUSD,2025-12-05 06:00:00+00:00,0.66264,2025-12-05 15:00:00+00:00,0.6638425,long,9,0.0018147108535554678,0.20794407363946962,trailing_stop,0,575.3051396548851,0.6781867742538452
USDCAD,2025-10-29 14:00:00+00:00,1.39037,2025-12-05 16:00:00+00:00,1.3871525,short,649,0.0023141322094119513,0.24298078747022622,trailing_stop,0,575.5481204423553,0.8952020406723022
NZDUSD,2025-12-03 17:00:00+00:00,0.57726,2025-12-05 16:00:00+00:00,0.578053,long,47,0.0013737310743859677,0.15649954398898078,trailing_stop,0,575.7046199863443,0.9232979416847229
NZDUSD,2025-12-03 19:00:00+00:00,0.57774,2025-12-08 03:00:00+00:00,0.5785330000000001,long,56,0.001372589746252715,0.1565203562691848,trailing_stop,0,575.8611403426135,0.8523313999176025
USDCAD,2025-12-05 15:00:00+00:00,1.38538,2025-12-08 07:00:00+00:00,1.3828385,short,16,0.001834514717983495,0.21106896084085802,trailing_stop,0,576.0722093034543,0.6718348264694214
NZDUSD,2025-12-05 12:00:00+00:00,0.57802,2025-12-08 14:00:00+00:00,0.57802,long,26,0.0,0.0,trailing_stop,0,576.0722093034543,0.6917690634727478
USDCAD,2025-12-05 17:00:00+00:00,1.38344,2025-12-08 14:00:00+00:00,1.381451,short,21,0.001437720464928019,0.1655296942101508,trailing_stop,0,576.2377389976645,0.7022977471351624
USDCHF,2025-12-08 14:00:00+00:00,0.80649,2025-12-08 17:00:00+00:00,0.8076015000000001,long,3,0.001378194397946711,0.15884731204482253,trailing_stop,0,576.3965863097093,0.8020468354225159
EURJPY,2025-11-20 06:00:00+00:00,181.737,2025-12-09 09:00:00+00:00,181.737,long,315,0.0,0.0,trailing_stop,0,576.3965863097093,0.8479132652282715
USDJPY,2025-12-08 14:00:00+00:00,155.833,2025-12-09 09:00:00+00:00,156.21845,long,19,0.0024734812266977574,0.28507545146078955,trailing_stop,0,576.6816617611701,0.8487672805786133
EURJPY,2025-12-09 05:00:00+00:00,181.75,2025-12-09 09:00:00+00:00,181.75,long,4,0.0,0.0,trailing_stop,0,576.6816617611701,0.7275193929672241
AUDUSD,2025-12-05 10:00:00+00:00,0.6636,2025-12-09 17:00:00+00:00,0.664718,long,55,0.0016847498493069068,0.19317029739626415,trailing_stop,0,576.8748320585663,0.8111971616744995
AUDUSD,2025-12-05 12:00:00+00:00,0.66391,2025-12-09 17:00:00+00:00,0.6648265,long,53,0.001380458194634795,0.15834097078238493,trailing_stop,0,577.0331730293487,0.8251272439956665
EURJPY,2025-12-09 14:00:00+00:00,182.05,2025-12-09 17:00:00+00:00,182.4296,long,3,0.002085141444657963,0.24051899006156116,trailing_stop,0,577.2736920194103,0.8374238610267639
EURJPY,2025-12-09 07:00:00+00:00,181.823,2025-12-09 18:00:00+00:00,182.30335000000002,long,11,0.003185112994505697,0.36720592551575676,trailing_stop,1,577.6408979449261,0.8003466725349426
USDJPY,2025-12-09 12:00:00+00:00,156.365,2025-12-10 00:00:00+00:00,156.74460000000002,long,12,0.002427653247210121,0.280012738627934,trailing_stop,0,577.9209106835541,0.7861512303352356
NZDUSD,2025-11-20 17:00:00+00:00,0.55919,2025-12-10 20:00:00+00:00,0.58168,short,339,-0.04021888803447846,-4.469327069740994,emergency_stop,0,573.4515836138131,0.6945833563804626
AUDUSD,2025-12-05 13:00:00+00:00,0.66422,2025-12-10 21:00:00+00:00,0.6677219999999999,long,80,0.004763409713648996,0.546379633894923,target,1,573.9979632477081,0.7511586546897888
AUDUSD,2025-12-05 14:00:00+00:00,0.66451,2025-12-10 21:00:00+00:00,0.6678828,long,79,0.00464537177770082,0.5328883689519691,target,1,574.53085161666,0.6803115010261536
EURUSD,2025-12-03 18:00:00+00:00,1.16727,2025-12-10 22:00:00+00:00,1.1687195,long,124,0.0012417863904665427,0.1415957828266,trailing_stop,0,574.6724473994866,0.7829409837722778
GBPUSD,2025-12-04 11:00:00+00:00,1.33614,2025-12-10 22:00:00+00:00,1.3377585,long,107,0.0012113251605370449,0.13864324533871036,trailing_stop,0,574.8110906448253,0.6645256876945496
AUDUSD,2025-12-10 19:00:00+00:00,0.66677,2025-12-10 22:00:00+00:00,0.6675695,long,3,0.001199064145057612,0.13860740005745867,trailing_stop,0,574.9496980448828,0.8254271149635315
USDCAD,2025-12-08 11:00:00+00:00,1.38145,2025-12-11 00:00:00+00:00,1.3798965,short,61,0.0011245430525896596,0.1295551597714012,trailing_stop,0,575.0792532046542,0.6995539665222168
USDCAD,2025-12-08 01:00:00+00:00,1.38235,2025-12-11 01:00:00+00:00,1.379893,short,72,0.0017774080370383271,0.20464056065137595,trailing_stop,0,575.2838937653055,0.6627063155174255
USDCAD,2025-12-08 02:00:00+00:00,1.38195,2025-12-11 01:00:00+00:00,1.379753,short,71,0.0015897825536379786,0.18303711182165508,trailing_stop,0,575.4669308771272,0.7787695527076721
EURUSD,2025-10-28 16:00:00+00:00,1.16687,2025-12-11 02:00:00+00:00,1.1693335,long,753,0.002111203475965576,0.22031404199150212,trailing_stop,0,575.6872449191187,0.8245670199394226
EURUSD,2025-12-03 17:00:00+00:00,1.16695,2025-12-11 02:00:00+00:00,1.1693615,long,129,0.0020664981361669405,0.23540716477031845,trailing_stop,0,575.922652083889,0.8361688256263733
EURUSD,2025-12-04 08:00:00+00:00,1.16776,2025-12-11 02:00:00+00:00,1.169645,long,114,0.001614201548263459,0.18464671034653507,trailing_stop,0,576.1072987942356,0.7358804941177368
EURUSD,2025-10-29 15:00:00+00:00,1.16645,2025-12-11 03:00:00+00:00,1.1691865,long,731,0.0023460071156071152,0.2463604514481212,trailing_stop,0,576.3536592456837,0.6871001124382019
EURUSD,2025-10-28 01:00:00+00:00,1.16583,2025-12-11 04:00:00+00:00,1.1688915,long,770,0.003175615655798899,0.33068466441896494,trailing_stop,1,576.6843439101027,0.6512443423271179
USDCHF,2025-12-10 15:00:00+00:00,0.80256,2025-12-11 07:00:00+00:00,0.8000965,short,16,0.00344173145933019,0.3977799775252279,trailing_stop,1,577.082123887628,0.718751847743988
USDCHF,2025-12-01 12:00:00+00:00,0.80014,2025-12-11 13:00:00+00:00,0.796,short,193,0.0047044567200739285,0.5308429196119958,target,1,577.61296680724,0.7508471012115479
USDCHF,2025-12-03 17:00:00+00:00,0.79944,2025-12-11 13:00:00+00:00,0.7953433000000001,short,140,0.004674677274091829,0.532432762185971,target,1,578.145399569426,0.8467348217964172
USDCHF,2025-12-03 18:00:00+00:00,0.79936,2025-12-11 14:00:00+00:00,0.7951841,short,140,0.0047344325460368375,0.5397521831621438,target,1,578.6851517525881,0.6704282760620117
USDCHF,2025-12-03 19:00:00+00:00,0.79931,2025-12-11 14:00:00+00:00,0.7951841,short,139,0.004697096245511766,0.5355023285142011,target,1,579.2206540811023,0.7550219297409058
USDCHF,2025-12-10 23:00:00+00:00,0.79926,2025-12-11 14:00:00+00:00,0.7951841,short,15,0.004659755273628122,0.5357713507672965,target,1,579.7564254318696,0.7982321381568909
EURUSD,2025-10-17 03:00:00+00:00,1.17101,2025-12-11 15:00:00+00:00,1.173454,long,947,0.002087087215309767,0.2146926789920278,trailing_stop,0,579.9711181108617,0.7120798826217651
USDCHF,2025-12-11 09:00:00+00:00,0.79799,2025-12-11 15:00:00+00:00,0.7939105000000001,short,6,0.00466733167082287,0.5386394850275555,target,1,580.5097575958893,0.9386046528816223
GBPUSD,2025-12-10 19:00:00+00:00,1.33659,2025-12-11 16:00:00+00:00,1.3436447999999999,long,21,0.004766924786209646,0.5510264516387862,target,1,581.060784047528,0.6767899990081787
GBPUSD,2025-12-10 23:00:00+00:00,1.33896,2025-12-11 16:00:00+00:00,1.341885,long,17,0.002184531278006861,0.2512178818967361,trailing_stop,0,581.3120019294248,0.815838098526001
EURUSD,2025-12-11 13:00:00+00:00,1.17319,2025-12-11 17:00:00+00:00,1.1749319999999999,long,4,0.0014848404776719119,0.17170244666738638,trailing_stop,0,581.4837043760922,0.7900330424308777
GBPUSD,2025-10-28 04:00:00+00:00,1.33674,2025-12-11 18:00:00+00:00,1.3413030000000001,long,781,0.003648117060909419,0.3798897482227307,trailing_stop,1,581.8635941243149,0.8130785822868347
GBPUSD,2025-12-04 14:00:00+00:00,1.3371,2025-12-11 18:00:00+00:00,1.341429,long,124,0.003542562261610961,0.4055817014795309,trailing_stop,1,582.2691758257944,0.7430218458175659
USDCHF,2025-12-11 13:00:00+00:00,0.79546,2025-12-11 18:00:00+00:00,0.7935425,short,5,0.002410554899052002,0.27870922256494357,trailing_stop,0,582.5478850483594,0.753470778465271
EURUSD,2025-10-17 00:00:00+00:00,1.17075,2025-12-11 19:00:00+00:00,1.174299,long,954,0.003418834080717501,0.35103195917551294,trailing_stop,1,582.8989170075349,0.7069860100746155
EURUSD,2025-12-11 09:00:00+00:00,1.1703,2025-12-11 19:00:00+00:00,1.1741415,long,10,0.0035694950012817505,0.4120065154732816,trailing_stop,1,583.3109235230082,0.6701861619949341
EURUSD,2025-12-11 14:00:00+00:00,1.17385,2025-12-11 19:00:00+00:00,1.1751565,long,5,0.0011130042168930247,0.12906416470601598,trailing_stop,0,583.4399876877143,0.8352649211883545
EURJPY,2025-12-09 15:00:00+00:00,182.43,2025-12-12 02:00:00+00:00,182.70105,long,59,0.001485775365893781,0.17137515422860305,trailing_stop,0,583.6113628419429,0.8430833220481873
EURJPY,2025-11-05 00:00:00+00:00,175.967,2025-12-12 13:00:00+00:00,183.018,short,661,-0.04007001312746133,-4.295281880682649,emergency_stop,0,579.3160809612602,0.6634891033172607
EURJPY,2025-12-11 19:00:00+00:00,182.7,2025-12-12 16:00:00+00:00,182.98989999999998,long,21,0.001586754241926594,0.1851683507098609,trailing_stop,0,579.5012493119701,0.651247501373291
USDJPY,2025-12-11 14:00:00+00:00,154.974,2025-12-16 14:00:00+00:00,154.6035,short,72,0.0023907236052498663,0.27719316517079856,trailing_stop,0,579.778442477141,0.6567118763923645
EURUSD,2025-12-11 15:00:00+00:00,1.17572,2025-12-16 15:00:00+00:00,1.178463,long,72,0.002333038478549263,0.270888752523815,trailing_stop,0,580.0493312296647,0.8572292327880859
USDCAD,2025-12-11 15:00:00+00:00,1.37589,2025-12-16 15:00:00+00:00,1.37589,short,72,0.0,0.0,trailing_stop,0,580.0493312296647,0.8298425674438477
EURUSD,2025-12-15 14:00:00+00:00,1.17644,2025-12-16 15:00:00+00:00,1.178715,long,25,0.001933800278807272,0.2241431776301043,trailing_stop,0,580.2734744072949,0.6797176599502563
EURUSD,2025-12-16 12:00:00+00:00,1.17786,2025-12-16 16:00:00+00:00,1.17786,long,4,0.0,0.0,trailing_stop,0,580.2734744072949,0.7759336829185486
AUDUSD,2025-12-17 00:00:00+00:00,0.66215,2025-12-17 17:00:00+00:00,0.661032,short,17,0.0016884391754135217,0.19593058028673022,trailing_stop,0,580.4694049875816,0.7985585331916809
AUDUSD,2025-12-17 04:00:00+00:00,0.66155,2025-12-17 20:00:00+00:00,0.6606075,short,16,0.0014246844531780776,0.16532382625339337,trailing_stop,0,580.634728813835,0.7768228054046631
AUDUSD,2025-12-17 06:00:00+00:00,0.66147,2025-12-17 20:00:00+00:00,0.6605795,short,14,0.0013462439717598928,0.156221401263629,trailing_stop,0,580.7909502150986,0.77054363489151
AUDUSD,2025-12-17 09:00:00+00:00,0.6614,2025-12-17 20:00:00+00:00,0.660555,short,11,0.0012775929845781444,0.1482572146083377,trailing_stop,0,580.9392074297069,0.7881670594215393
AUDUSD,2025-12-17 15:00:00+00:00,0.66106,2025-12-18 03:00:00+00:00,0.6601239999999999,short,12,0.0014159077844674431,0.16430783278232572,trailing_stop,0,581.1035152624893,0.7579388618469238
AUDUSD,2025-12-17 16:00:00+00:00,0.66066,2025-12-18 05:00:00+00:00,0.659828,short,13,0.0012593467138922515,0.1461398264641304,trailing_stop,0,581.2496550889534,0.6921068429946899
EURJPY,2025-12-12 00:00:00+00:00,182.803,2025-12-19 07:00:00+00:00,182.803,long,127,0.0,0.0,trailing_stop,0,581.2496550889534,0.7694169282913208
EURJPY,2025-12-12 05:00:00+00:00,182.837,2025-12-19 07:00:00+00:00,182.837,long,122,0.0,0.0,trailing_stop,0,581.2496550889534,0.7128207683563232
USDJPY,2025-12-18 07:00:00+00:00,155.935,2025-12-19 08:00:00+00:00,156.76592999999997,long,25,0.00479721678904659,0.5577083096954971,target,1,581.8073633986489,0.6908014416694641
EURJPY,2025-12-12 14:00:00+00:00,183.084,2025-12-19 09:00:00+00:00,184.01349,long,115,0.004646109982303163,0.5383514713333547,target,1,582.3457148699823,0.7061509490013123
USDJPY,2025-12-19 08:00:00+00:00,156.942,2025-12-19 12:00:00+00:00,157.22085,long,4,0.0017767710364338773,0.20675823375905347,trailing_stop,0,582.5524731037414,0.8661487102508545
EURJPY,2025-12-19 08:00:00+00:00,183.824,2025-12-19 12:00:00+00:00,184.15485,long,4,0.0017998193924623448,0.20944672587353383,trailing_stop,0,582.761919829615,0.8307518362998962
NZDUSD,2025-12-18 03:00:00+00:00,0.57552,2025-12-19 14:00:00+00:00,0.5743175,short,35,0.002089414790102855,0.24279950559525382,trailing_stop,0,583.0047193352102,0.7608553171157837
EURJPY,2025-12-19 07:00:00+00:00,183.515,2025-12-19 14:00:00+00:00,184.42252499999998,long,7,0.0045671416505462525,0.530967514977055,target,1,583.5356868501873,0.8293949961662292
EURJPY,2025-12-19 09:00:00+00:00,184.133,2025-12-19 16:00:00+00:00,184.4671,long,7,0.00181444933824995,0.21134228040196426,trailing_stop,0,583.7470291305892,0.8417752981185913
EURJPY,2025-12-19 10:00:00+00:00,184.341,2025-12-21 23:00:00+00:00,184.6127,long,13,0.0014738989155965378,0.17167771310630445,trailing_stop,0,583.9187068436955,0.7932761907577515
EURJPY,2025-12-19 13:00:00+00:00,184.39,2025-12-22 00:00:00+00:00,184.5746,long,11,0.0010011388903954522,0.11669335155746874,trailing_stop,0,584.035400195253,0.8117433786392212
USDCHF,2025-12-11 14:00:00+00:00,0.79408,2025-12-22 18:00:00+00:00,0.7925070000000001,short,172,0.001980908724561676,0.22967155846684306,trailing_stop,0,584.2650717537199,0.7525635957717896
AUDUSD,2025-12-22 07:00:00+00:00,0.66399,2025-12-22 18:00:00+00:00,0.6652835,long,11,0.0019480715071010987,0.22756910823508314,trailing_stop,0,584.492640861955,0.7866621613502502
